Dyad,Round,Player,previous_absent_round,DLIndex,Similarity,Consistency,Joint,Size_visited
825-534,29,825-534PL2,25,0.953125,0.9696969696969697,1.0,3,33
825-534,32,825-534PL1,29,0.953125,0.9142857142857143,0.8648648648648649,3,35
825-534,32,825-534PL2,29,0.953125,1.0,0.9696969696969697,3,32
825-534,33,825-534PL1,32,0.9375,0.8648648648648649,0.9459459459459459,4,37
825-534,33,825-534PL2,32,0.9375,0.96875,0.96875,4,31
825-534,35,825-534PL1,33,0.984375,1.0,0.8648648648648649,1,32
825-534,35,825-534PL2,33,0.984375,0.9696969696969697,0.9393939393939394,1,33
825-534,36,825-534PL1,35,0.984375,1.0,1.0,1,32
825-534,36,825-534PL2,35,0.984375,0.9696969696969697,1.0,1,33
825-534,37,825-534PL1,36,0.984375,1.0,1.0,1,32
825-534,37,825-534PL2,36,0.984375,0.9696969696969697,1.0,1,33
825-534,38,825-534PL1,37,0.984375,1.0,1.0,1,32
825-534,38,825-534PL2,37,0.984375,0.9696969696969697,1.0,1,33
825-534,39,825-534PL1,38,1.0,1.0,1.0,0,32
825-534,39,825-534PL2,38,1.0,1.0,0.9696969696969697,0,32
825-534,40,825-534PL1,39,1.0,1.0,1.0,0,32
825-534,40,825-534PL2,39,1.0,1.0,1.0,0,32
825-534,44,825-534PL1,40,1.0,1.0,1.0,0,32
825-534,44,825-534PL2,40,1.0,1.0,1.0,0,32
825-534,45,825-534PL1,44,1.0,1.0,1.0,0,32
825-534,45,825-534PL2,44,1.0,1.0,1.0,0,32
825-534,46,825-534PL1,45,1.0,1.0,1.0,0,32
825-534,46,825-534PL2,45,1.0,1.0,1.0,0,32
825-534,48,825-534PL1,46,1.0,1.0,1.0,0,32
825-534,48,825-534PL2,46,1.0,1.0,1.0,0,32
825-534,51,825-534PL1,48,1.0,1.0,1.0,0,32
825-534,51,825-534PL2,48,1.0,1.0,1.0,0,32
825-534,52,825-534PL1,51,1.0,1.0,1.0,0,32
825-534,52,825-534PL2,51,1.0,1.0,1.0,0,32
825-534,53,825-534PL1,52,1.0,1.0,1.0,0,32
825-534,53,825-534PL2,52,1.0,1.0,1.0,0,32
825-534,56,825-534PL1,53,1.0,1.0,1.0,0,32
825-534,56,825-534PL2,53,1.0,1.0,1.0,0,32
825-534,58,825-534PL1,56,1.0,1.0,1.0,0,32
825-534,58,825-534PL2,56,1.0,1.0,1.0,0,32
825-534,59,825-534PL1,58,1.0,1.0,1.0,0,32
825-534,59,825-534PL2,58,1.0,1.0,1.0,0,32
825-534,60,825-534PL1,59,1.0,1.0,1.0,0,32
825-534,60,825-534PL2,59,1.0,1.0,1.0,0,32
880-349,2,880-349PL1,,0.0625,0.03571428571428571,,0,1
880-349,2,880-349PL2,,0.0625,0.10714285714285714,,0,3
880-349,3,880-349PL1,2,0.0625,0.03125,0.0,0,1
880-349,3,880-349PL2,2,0.0625,0.09375,0.0,0,3
880-349,4,880-349PL1,3,0.03125,0.03125,0.0,0,1
880-349,4,880-349PL2,3,0.03125,0.03571428571428571,0.0,0,1
880-349,5,880-349PL1,4,0.03125,0.03125,0.0,0,1
880-349,5,880-349PL2,4,0.03125,0.03571428571428571,0.0,0,1
880-349,6,880-349PL1,5,0.03125,0.03125,0.0,0,1
880-349,6,880-349PL2,5,0.03125,0.03125,0.0,0,1
880-349,10,880-349PL1,6,0.15625,0.03125,0.0,0,1
880-349,10,880-349PL2,6,0.15625,0.25,0.0,0,9
880-349,11,880-349PL1,10,0.078125,0.03125,0.0,0,1
880-349,11,880-349PL2,10,0.078125,0.125,0.18181818181818182,0,4
880-349,12,880-349PL1,11,0.046875,0.03125,0.0,0,1
880-349,12,880-349PL2,11,0.046875,0.0625,0.2,0,2
880-349,13,880-349PL1,12,0.046875,0.03125,0.0,0,1
880-349,13,880-349PL2,12,0.046875,0.0625,0.3333333333333333,0,2
880-349,14,880-349PL1,13,0.046875,0.03125,0.0,0,1
880-349,14,880-349PL2,13,0.046875,0.0625,0.3333333333333333,0,2
880-349,15,880-349PL1,14,0.046875,0.03125,0.0,0,1
880-349,15,880-349PL2,14,0.046875,0.05555555555555555,0.0,0,2
880-349,16,880-349PL1,15,0.046875,0.03571428571428571,0.0,0,1
880-349,16,880-349PL2,15,0.046875,0.0625,0.0,0,2
880-349,17,880-349PL1,16,0.03125,0.03125,0.0,0,1
880-349,17,880-349PL2,16,0.03125,0.03125,0.0,0,1
880-349,18,880-349PL1,17,0.03125,0.03571428571428571,0.0,0,1
880-349,18,880-349PL2,17,0.03125,0.03125,0.0,0,1
880-349,19,880-349PL1,18,0.03125,0.03571428571428571,0.0,0,1
880-349,19,880-349PL2,18,0.03125,0.03125,0.0,0,1
880-349,23,880-349PL1,19,0.03125,0.03125,0.0,0,1
880-349,23,880-349PL2,19,0.03125,0.03571428571428571,0.0,0,1
880-349,25,880-349PL1,23,0.03125,0.03125,0.0,0,1
880-349,25,880-349PL2,23,0.03125,0.03571428571428571,0.0,0,1
880-349,26,880-349PL1,25,0.0625,0.03125,0.0,0,1
880-349,26,880-349PL2,25,0.0625,0.09375,0.0,0,3
880-349,28,880-349PL1,26,0.03125,0.03571428571428571,0.0,0,1
880-349,28,880-349PL2,26,0.03125,0.03125,0.0,0,1
880-349,31,880-349PL1,28,0.0,0.03125,0.0,1,1
880-349,31,880-349PL2,28,0.0,0.03125,1.0,1,1
880-349,33,880-349PL1,31,0.03125,0.03125,0.0,0,1
880-349,33,880-349PL2,31,0.03125,0.03125,1.0,0,1
880-349,37,880-349PL1,33,0.03125,0.03125,0.0,0,1
880-349,37,880-349PL2,33,0.03125,0.03125,1.0,0,1
880-349,38,880-349PL1,37,0.03125,0.03571428571428571,0.0,0,1
880-349,38,880-349PL2,37,0.03125,0.03125,1.0,0,1
880-349,40,880-349PL1,38,0.03125,0.03125,0.0,0,1
880-349,40,880-349PL2,38,0.03125,0.03125,1.0,0,1
880-349,42,880-349PL1,40,0.03125,0.03125,0.0,0,1
880-349,42,880-349PL2,40,0.03125,0.03125,1.0,0,1
880-349,44,880-349PL1,42,0.03125,0.03125,0.0,0,1
880-349,44,880-349PL2,42,0.03125,0.03125,1.0,0,1
880-349,45,880-349PL1,44,0.03125,0.03125,0.0,0,1
880-349,45,880-349PL2,44,0.03125,0.03125,1.0,0,1
880-349,47,880-349PL1,45,0.03125,0.03571428571428571,0.0,0,1
880-349,47,880-349PL2,45,0.03125,0.03125,1.0,0,1
880-349,48,880-349PL1,47,0.046875,0.03125,0.0,0,1
880-349,48,880-349PL2,47,0.046875,0.0625,0.5,0,2
880-349,50,880-349PL1,48,0.03125,0.03125,0.0,0,1
880-349,50,880-349PL2,48,0.03125,0.03125,0.5,0,1
880-349,52,880-349PL1,50,0.03125,0.03125,0.0,0,1
880-349,52,880-349PL2,50,0.03125,0.03125,1.0,0,1
880-349,53,880-349PL1,52,0.03125,0.03125,0.0,0,1
880-349,53,880-349PL2,52,0.03125,0.03125,1.0,0,1
880-349,55,880-349PL1,53,0.03125,0.03125,0.0,0,1
880-349,55,880-349PL2,53,0.03125,0.03125,1.0,0,1
880-349,58,880-349PL1,55,0.03125,0.03125,0.0,0,1
880-349,58,880-349PL2,55,0.03125,0.03125,1.0,0,1
880-349,59,880-349PL1,58,0.03125,0.03125,0.0,0,1
880-349,59,880-349PL2,58,0.03125,0.03125,1.0,0,1
938-219,5,938-219PL1,,0.03125,1.0,,62,64
938-219,5,938-219PL2,,0.03125,0.96875,,62,62
938-219,6,938-219PL1,5,0.125,0.875,0.875,56,56
938-219,6,938-219PL2,5,0.125,1.0,0.96875,56,64
938-219,7,938-219PL1,6,0.515625,0.46875,0.43333333333333335,29,30
938-219,7,938-219PL2,6,0.515625,0.953125,0.953125,29,61
938-219,8,938-219PL1,7,0.484375,0.546875,0.32653061224489793,33,35
938-219,8,938-219PL2,7,0.484375,0.96875,0.921875,33,62
938-219,9,938-219PL1,8,0.546875,0.5,0.5227272727272727,26,32
938-219,9,938-219PL2,8,0.546875,0.859375,0.828125,26,55
938-219,10,938-219PL1,9,0.578125,0.328125,0.325,20,21
938-219,10,938-219PL2,9,0.578125,0.875,0.7619047619047619,20,56
938-219,12,938-219PL1,10,0.59375,0.46875,0.3783783783783784,25,30
938-219,12,938-219PL2,10,0.59375,0.90625,0.8095238095238095,25,58
938-219,16,938-219PL1,12,0.1875,0.75,0.41818181818181815,46,48
938-219,16,938-219PL2,12,0.1875,0.875,0.8095238095238095,46,56
938-219,18,938-219PL1,16,1.0,1.0,0.75,0,64
938-219,18,938-219PL2,16,1.0,1.0,0.0,0,0
938-219,20,938-219PL1,18,1.0,1.0,1.0,0,64
938-219,20,938-219PL2,18,1.0,1.0,1.0,0,0
938-219,21,938-219PL1,20,1.0,1.0,1.0,0,64
938-219,21,938-219PL2,20,1.0,1.0,1.0,0,0
938-219,23,938-219PL1,21,1.0,1.0,1.0,0,64
938-219,23,938-219PL2,21,1.0,1.0,1.0,0,0
938-219,24,938-219PL1,23,1.0,1.0,1.0,0,64
938-219,24,938-219PL2,23,1.0,1.0,1.0,0,0
938-219,26,938-219PL1,24,1.0,1.0,1.0,0,64
938-219,26,938-219PL2,24,1.0,1.0,1.0,0,0
938-219,28,938-219PL1,26,0.65625,1.0,1.0,22,64
938-219,28,938-219PL2,26,0.65625,0.6875,0.0,22,22
938-219,32,938-219PL1,28,1.0,1.0,1.0,0,64
938-219,32,938-219PL2,28,1.0,1.0,0.0,0,0
938-219,33,938-219PL1,32,1.0,1.0,1.0,0,64
938-219,33,938-219PL2,32,1.0,1.0,1.0,0,0
938-219,37,938-219PL1,33,1.0,1.0,1.0,0,64
938-219,37,938-219PL2,33,1.0,1.0,1.0,0,0
938-219,42,938-219PL1,37,1.0,1.0,1.0,0,64
938-219,42,938-219PL2,37,1.0,1.0,1.0,0,0
938-219,43,938-219PL1,42,0.984375,0.984375,0.984375,0,63
938-219,43,938-219PL2,42,0.984375,1.0,1.0,0,0
938-219,44,938-219PL1,43,1.0,1.0,0.984375,0,64
938-219,44,938-219PL2,43,1.0,1.0,1.0,0,0
938-219,55,938-219PL1,44,1.0,1.0,1.0,0,64
938-219,55,938-219PL2,44,1.0,1.0,1.0,0,0
938-219,56,938-219PL1,55,0.625,0.625,0.625,0,40
938-219,56,938-219PL2,55,0.625,1.0,1.0,0,0
938-219,59,938-219PL1,56,1.0,1.0,0.625,0,64
938-219,59,938-219PL2,56,1.0,1.0,1.0,0,0
947-704,2,947-704PL1,,0.625,1.0,,24,64
947-704,2,947-704PL2,,0.625,0.5135135135135135,,24,24
947-704,3,947-704PL1,2,0.765625,1.0,1.0,15,64
947-704,3,947-704PL2,2,0.765625,0.2702702702702703,0.21875,15,15
947-704,4,947-704PL1,3,0.75,1.0,1.0,16,64
947-704,4,947-704PL2,3,0.75,0.2631578947368421,0.19230769230769232,16,16
947-704,7,947-704PL1,4,0.546875,1.0,1.0,29,64
947-704,7,947-704PL2,4,0.546875,0.6052631578947368,0.21621621621621623,29,29
947-704,8,947-704PL1,7,0.1875,1.0,1.0,52,64
947-704,8,947-704PL2,7,0.1875,0.8125,0.5283018867924528,52,52
947-704,9,947-704PL1,8,0.171875,1.0,1.0,53,64
947-704,9,947-704PL2,8,0.171875,0.828125,0.6935483870967742,53,53
947-704,12,947-704PL1,9,0.59375,0.8648648648648649,0.578125,16,37
947-704,12,947-704PL2,9,0.59375,0.515625,0.4576271186440678,16,33
947-704,13,947-704PL1,12,0.625,0.7441860465116279,0.7777777777777778,20,43
947-704,13,947-704PL2,12,0.625,0.578125,0.42857142857142855,20,37
947-704,17,947-704PL1,13,0.71875,0.8,0.9302325581395349,17,40
947-704,17,947-704PL2,13,0.71875,0.7560975609756098,0.54,17,40
947-704,19,947-704PL1,17,0.671875,0.8648648648648649,0.7111111111111111,18,37
947-704,19,947-704PL2,17,0.671875,0.65625,0.6078431372549019,18,42
947-704,23,947-704PL1,19,0.625,0.796875,0.5172413793103449,24,51
947-704,23,947-704PL2,19,0.625,0.6829268292682927,0.4107142857142857,24,37
947-704,24,947-704PL1,23,0.53125,0.859375,0.7096774193548387,28,55
947-704,24,947-704PL2,23,0.53125,0.546875,0.38461538461538464,28,35
947-704,25,947-704PL1,24,0.71875,0.7619047619047619,0.7636363636363637,18,42
947-704,25,947-704PL2,24,0.71875,0.6744186046511628,0.41509433962264153,18,40
947-704,26,947-704PL1,25,0.65625,0.8,0.7083333333333334,18,40
947-704,26,947-704PL2,25,0.65625,0.627906976744186,0.6956521739130435,18,38
947-704,30,947-704PL1,26,0.640625,1.0,0.625,23,64
947-704,30,947-704PL2,26,0.640625,0.41025641025641024,0.4186046511627907,23,23
947-704,31,947-704PL1,30,0.75,1.0,1.0,16,64
947-704,31,947-704PL2,30,0.75,0.2972972972972973,0.18181818181818182,16,16
947-704,34,947-704PL1,31,0.625,1.0,1.0,24,64
947-704,34,947-704PL2,31,0.625,0.375,0.17647058823529413,24,24
947-704,37,947-704PL1,34,0.71875,0.734375,0.734375,17,47
947-704,37,947-704PL2,34,0.71875,0.625,0.2127659574468085,17,33
947-704,38,947-704PL1,37,0.78125,0.7441860465116279,0.8367346938775511,12,43
947-704,38,947-704PL2,37,0.78125,0.7027027027027027,0.4883720930232558,12,31
947-704,40,947-704PL1,38,0.90625,0.7441860465116279,0.9111111111111111,6,43
947-704,40,947-704PL2,38,0.90625,0.7878787878787878,0.7058823529411765,6,27
947-704,43,947-704PL1,40,0.828125,0.7567567567567568,0.5833333333333334,10,33
947-704,43,947-704PL2,40,0.828125,0.7560975609756098,0.5952380952380952,10,40
947-704,44,947-704PL1,43,0.921875,0.8,0.6222222222222222,5,40
947-704,44,947-704PL2,43,0.921875,0.7941176470588235,0.6428571428571429,5,29
947-704,47,947-704PL1,44,0.953125,1.0,0.8,3,32
947-704,47,947-704PL2,44,0.953125,0.9142857142857143,0.7777777777777778,3,35
947-704,49,947-704PL1,47,0.96875,1.0,1.0,2,32
947-704,49,947-704PL2,47,0.96875,0.9411764705882353,0.9166666666666666,2,34
947-704,50,947-704PL1,49,0.96875,1.0,1.0,2,32
947-704,50,947-704PL2,49,0.96875,0.9411764705882353,1.0,2,34
947-704,52,947-704PL1,50,1.0,1.0,1.0,0,32
947-704,52,947-704PL2,50,1.0,1.0,0.9411764705882353,0,32
947-704,53,947-704PL1,52,1.0,1.0,1.0,0,32
947-704,53,947-704PL2,52,1.0,1.0,1.0,0,32
947-704,56,947-704PL1,53,1.0,1.0,1.0,0,32
947-704,56,947-704PL2,53,1.0,1.0,1.0,0,32
947-704,57,947-704PL1,56,1.0,1.0,1.0,0,32
947-704,57,947-704PL2,56,1.0,1.0,1.0,0,32
948-444,3,948-444PL1,,0.34375,0.703125,,42,45
948-444,3,948-444PL2,,0.34375,0.953125,,42,61
948-444,5,948-444PL1,3,0.578125,0.453125,0.48,26,29
948-444,5,948-444PL2,3,0.578125,0.9375,0.890625,26,60
948-444,8,948-444PL1,5,0.5625,0.671875,0.5,28,43
948-444,8,948-444PL2,5,0.5625,0.765625,0.7868852459016393,28,49
948-444,11,948-444PL1,8,0.953125,1.0,0.5957446808510638,1,32
948-444,11,948-444PL2,8,0.953125,0.9090909090909091,0.5686274509803921,1,31
948-444,14,948-444PL1,11,1.0,1.0,1.0,0,32
948-444,14,948-444PL2,11,1.0,1.0,0.9090909090909091,0,32
948-444,15,948-444PL1,14,1.0,1.0,1.0,0,32
948-444,15,948-444PL2,14,1.0,1.0,1.0,0,32
948-444,18,948-444PL1,15,1.0,1.0,1.0,0,32
948-444,18,948-444PL2,15,1.0,1.0,1.0,0,32
948-444,19,948-444PL1,18,1.0,1.0,1.0,0,32
948-444,19,948-444PL2,18,1.0,1.0,1.0,0,32
948-444,20,948-444PL1,19,1.0,1.0,1.0,0,32
948-444,20,948-444PL2,19,1.0,1.0,1.0,0,32
948-444,24,948-444PL1,20,1.0,1.0,1.0,0,32
948-444,24,948-444PL2,20,1.0,1.0,1.0,0,32
948-444,25,948-444PL1,24,1.0,1.0,1.0,0,32
948-444,25,948-444PL2,24,1.0,1.0,1.0,0,32
948-444,26,948-444PL1,25,1.0,1.0,1.0,0,32
948-444,26,948-444PL2,25,1.0,1.0,1.0,0,32
948-444,27,948-444PL1,26,1.0,1.0,1.0,0,32
948-444,27,948-444PL2,26,1.0,1.0,1.0,0,32
948-444,30,948-444PL1,27,1.0,1.0,1.0,0,32
948-444,30,948-444PL2,27,1.0,1.0,1.0,0,32
948-444,34,948-444PL1,30,1.0,1.0,1.0,0,32
948-444,34,948-444PL2,30,1.0,1.0,1.0,0,32
948-444,37,948-444PL1,34,1.0,1.0,1.0,0,32
948-444,37,948-444PL2,34,1.0,1.0,1.0,0,32
948-444,39,948-444PL1,37,1.0,1.0,1.0,0,32
948-444,39,948-444PL2,37,1.0,1.0,1.0,0,32
948-444,40,948-444PL1,39,0.96875,1.0,1.0,2,32
948-444,40,948-444PL2,39,0.96875,0.9411764705882353,0.9411764705882353,2,34
948-444,42,948-444PL1,40,1.0,1.0,1.0,0,32
948-444,42,948-444PL2,40,1.0,1.0,0.9411764705882353,0,32
948-444,44,948-444PL1,42,1.0,1.0,1.0,0,32
948-444,44,948-444PL2,42,1.0,1.0,1.0,0,32
948-444,45,948-444PL1,44,1.0,1.0,1.0,0,32
948-444,45,948-444PL2,44,1.0,1.0,1.0,0,32
948-444,49,948-444PL1,45,1.0,1.0,1.0,0,32
948-444,49,948-444PL2,45,1.0,1.0,1.0,0,32
948-444,51,948-444PL1,49,1.0,1.0,1.0,0,32
948-444,51,948-444PL2,49,1.0,1.0,1.0,0,32
948-444,57,948-444PL1,51,1.0,1.0,1.0,0,32
948-444,57,948-444PL2,51,1.0,1.0,1.0,0,32
948-444,58,948-444PL1,57,1.0,1.0,1.0,0,32
948-444,58,948-444PL2,57,1.0,1.0,1.0,0,32
948-444,60,948-444PL1,58,1.0,1.0,1.0,0,32
948-444,60,948-444PL2,58,1.0,1.0,1.0,0,32
